Tweet ID,Label 
1364911049422614528,0
1361079167924731907,0
1363721994089463811,0
1341233411479003136,0
1364881180932395009,0
1365247340311961601,0
1365153508807294982,0
1025140740328964098,0
1363856343199862791,0
1364833301165408259,0
1364613977628684299,0
1363844205559349250,0
1364460867564273664,0
1360330529816608770,0
1363933690225692678,0
1363837169857687554,0
1363843344225427459,0
1362507227937050626,0
1289487693429129217,0
1362493329540341770,0
1363488373164429313,0
1362600117245730817,0
1363278695696334851,0
1363534238532968449,1
1363557353493303301,1
1363179639913533442,0
1363430976660115460,0
1303600181024378881,0
1332969288534286340,0
1303380621629284354,0
1304207196754972672,0
1362144541130784768,0
1361762100704600068,0
1362281650953068546,0
1360852272994004996,0
1362531221964742663,0
1360963303728676864,0
1358454989010710530,0
1362779769591517185,0
1362870330755317761,0
1350539771802746883,0
1361792218554642438,0
1356752537710436353,0
1362416038088822786,0
1362013618255060993,0
1361743505937362951,0
1361765062789255169,0
1361936503367229441,0
1170786694364315648,0
1360881314937847809,0
1360935258997276673,0
1360134327649075201,0
1361061167012007936,0
1361269156604235776,0
1229469844111790082,0
1360625416755679234,0
1357529859753447426,0
1272611845602508805,0
1359985485565878274,0
1359952714793443334,0
1359954852005236736,0
1359595472843866124,0
1359492530644127747,0
1346509990039875585,0
1246784200960815106,0
1215143154027986944,0
1359489180812853257,0
1359206123040092160,0
1359246385380483073,0
1359213213636726786,0
1359415349570068482,0
1358511338205687808,0
1185664647199952896,0
1261373037523468289,0
861672078684160002,0
1357334344763772929,0
1356927842882355200,0
1357247022433251328,0
1357302609229590530,0
1354087592929714179,0
1352869958494146561,0
874765099336171520,0
1353419145816236033,0
1353374639959977987,0
1353099762195689472,0
1353092183717343232,0
1325223421878427655,0
1352316772154802176,0
1353012454700277761,0
1352897851819495425,0
1352239052112736258,0
1351978545896157192,0
1352557479192887296,0
1352496885555212288,0
1352325211329351687,0
1352573786642649090,0
1350202604849139712,0
1352524577704914944,0
1351948602470494217,0
1351948832746201092,0
1351972038743904257,0
1351990230467932165,0
1351157445876350976,0
1352184826154119168,0
1352184838598627329,0
1352182341419098113,0
1342194682332405766,0
392952199405248512,0
573368682765660160,0
1351625024655007747,0
1351654917623189504,0
1350495123021434883,0
1350493356141506565,0
1350462132614266880,0
1350396373137559552,0
1032704115753803776,0
705097453834526724,0
839957796544192512,0
519066590378070016,0
1122136514211786753,0
529991627347996673,0
1033056333308805122,0
1034354754573529088,0
519159161138204672,0
1341716413589950464,0
1337089868808265728,0
1343819814436036608,0
1349069496120705026,0
1346756683297599490,0
883439760525717504,0
1259903153551572993,0
963859162127065089,0
902124635449380865,0
869987034361995264,0
897323811678425088,0
1276112277008273415,0
888040123820060673,0
880554935393202176,0
880344761206525952,0
880289047343706116,0
883694296855171072,0
1349783776625389572,0
1349791002253529090,0
1349625321860050947,0
1349510027552452615,0
1349835824746127361,0
1349679265403514880,0
1349753524901576710,0
1027317959742636033,0
1027531346929967104,0
1027174020519788544,0
1027178837778542599,0
1027893711466913794,0
1086740025071595520,0
1029814329569435648,0
1348375178347216900,0
1348677573908307972,0
1348382484015312898,0
1348344285805031427,0
1345290328367116289,0
1349498856384434189,0
1347943149226831875,0
1348748895829032964,0
1348304303547691008,0
1348465627191783427,0
1348570424674832384,0
1348378467616907264,0
1348427888912191488,0
1348375263944572929,0
1348374260562198530,0
1348385195418910725,0
1348224568922681348,1
1348303438749249537,1
1348247356916064257,0
1348297982530224129,0
1348205008756613121,0
1348360886734487553,0
1348547209701302273,0
1348316702266839040,0
1348330767403937793,0
1346677905766674432,0
889931149459554304,0
1338047157346029568,0
1345161972086661121,0
1345660231339159553,0
995594216133791745,0
878399951763623936,0
1347262847403892742,0
1341630173771423745,0
1342038483381219328,0
1341485606489255939,0
1345739882560442374,0
1346139011388211202,0
1346049897573834752,0
903092130025005061,0
1347561461577633792,0
731519156550574080,0
1347560372342022144,0
1347237897842413570,0
1346943848271015941,0
1346944900936462336,0
1347058831717773316,0
1347119729916391432,0
1347053754160455681,0
1347081585116524550,0
1347147162535268353,0
1346822963375443970,0
1346838832390529027,0
1347110207990730752,0
1346875682463358982,0
1347165531359617029,0
1346208452323012615,0
1346219982296911875,0
1346317422995894272,0
1346218380664180737,0
1346530859923480578,0
1346577389334224896,0
1346360470198956032,0
1346357770581401600,0
1346493940556558337,0
1295410010030313472,0
1339301046938693633,0
1232928951003222024,0
1345817897172668419,0
1214127077252837377,0
1344696083356798976,0
1344709052840996866,0
1345295013740228608,0
1345286937620443137,0
1338492315996987393,0
1338225885598642181,0
1238089878937763842,0
1343897649905332224,0
1344237478077730827,0
1293005673626841089,0
1269818654482366464,0
1341486604335132673,0
1344600374263603200,0
1344295131764162561,0
1344355267836829696,0
1344280659297247233,0
1344209314995707904,0
1344217821698514944,0
1344319294415503362,0
1344039279308234756,0
1273992633959014405,0
1343884780589494273,0
1344197195495567361,0
1344092675310579716,0
1343869187983343619,0
1343956688311750656,0
1340252742959439872,0
1340932148308668417,0
1343286676270043136,0
1343824828009226240,0
1180014685229375488,0
1268434213180788736,0
1338772695593463809,0
1343854729798049798,0
1343528972596948993,0
1343535521830752258,0
1343523261146165248,0
1343518047995367424,0
1343305439937769474,0
1343286854074978306,0
702210388004368389,0
907266251516530689,0
523789129780580352,0
332999395052240897,0
1064397584788348928,0
308743807699136512,0
1342699046323032065,0
1342897316714450944,0
1227519996143775744,0
1159584078343168002,0
1059224138953433088,0
1342940662736547840,0
1343191001108721664,0
1342930765026381825,0
1342907437951684612,0
1343082076371824640,0
1342906495256698882,0
1342525072486113283,0
1272141738015182849,0
626381686582808576,0
1342573510170992652,0
1341765306822381571,1
1340615319191232513,0
1342464667688595457,0
1342471923234725888,0
1342763082423152640,0
1339912628257349632,0
1342119498422382594,0
1341633116813856768,0
1341696144636858368,0
1341519910778920960,0
1341628352646537217,0
1341810699534807044,0
1341058836279549953,0
1341327968560410631,0
1339442268365795331,0
1340355760581210113,0
1341061333920444418,0
1340385972043853824,0
1339960899688394771,0
1340691228724236289,0
1339943428281516032,0
1337624711841374208,0
1338605659563155456,0
1338944233143754755,0
1206173968836759552,0
1205601105125740545,0
1336664034775617537,0
1337489727612735490,0
1337795080405602311,0
1245795856995024897,0
1245983913253707781,0
479234051069337600,0
439553692535357440,0
396812399761969152,0
1339071934907215872,0
1336010198079721473,0
1333340957694193664,0
1339493570064109569,0
1337507159605727238,0
1337823919194173442,0
1339263167554314240,0
1339303080689590272,0
1337453395196645381,0
1337404837521133569,0
1338390043883409408,0
1338453582337757191,0
1338477110588022785,0
1338231473560821762,0
1338097896407896065,0
1336327564604841986,0
1335888676392472577,0
1303089757325537281,0
1337514694261747712,0
1337663572080517122,0
1337790459402399747,0
1337702778571984899,0
1337864708758642694,0
1336556628565520385,0
1336739455261143040,0
1229434791163985920,0
1229316234933686272,0
881210113008300032,0
905523393566576640,0
914572818616061952,0
927516152032583686,0
1299206090677194754,0
1291679796020346881,0
1337648924878901248,0
1335851613764849665,0
1335629337014530049,0
1336358306227613696,0
1335508794147827718,0
1335531311549833216,0
1337430712295829508,0
1336946801203666946,0
1333169933270863875,0
1337695975234789376,0
1337850699879772160,0
1337710959926894592,0
1337720976801484801,0
1335533085207781376,0
1337026784601247744,0
1335353934509064194,0
1337124772656734208,0
1267211767555424257,0
1280486327130025984,0
1267685919814975489,0
1267192191614685188,0
1335331478381662211,0
1335328663940816898,0
1337326151421878272,0
1336723090211004417,0
1336357042517315587,0
1336861363159912448,0
1336245823995334656,0
1336728618819592203,0
1336779260552499207,0
1336410165243949062,0
1333139249781207040,0
1333100392369025025,0
1333141760336404482,0
1335820615064973312,0
1335681592300331010,0
1335660621665284103,0
1335639769401987072,0
1334145173719298049,1
1334484481743478784,1
1334924405953052673,1
1335560415447801856,1
1334785321683349504,0
1335257949787320320,0
1313769384201117698,0
1333913970936262656,0
1329512667476873216,0
1334919216403795971,0
1335303588181110785,0
1335302209031049216,0
1335300487168593922,0
1333151045682425857,0
1332785230722330632,0
1332327348776144897,0
1333379733627817984,0
1333766727193202692,0
1332061765975347205,0
1330846392466759682,0
1327668562652254209,0
1024497518489608196,0
1024312802645827585,0
1022328599834226688,0
1022214790482210816,0
1022174152294326272,0
1334037743509377027,0
1334259534936862721,0
1334189417775427588,0
1332359896113754114,1
1332714556423069696,1
1332577081016913921,1
1332494885501415426,1
1333458143775514628,0
1333497289172717569,0
1333458475016458245,0
1333852507609632770,0
1333766151189491712,0
1333466983053090818,0
1329919137980829697,0
1330242402913832964,0
1333664859490226177,0
1333680913255948288,0
1333653075198947328,0
1333391784911638529,0
1333451952596901896,0
1333443564815196160,0
1333385280129216514,0
1333109113912520705,0
1333594074675339265,0
914999634774208513,0
914972528757624832,0
1129098829331091456,0
1226365613850943488,0
1276795610277072896,0
1279855781114982402,0
1332774295341314048,0
1332781196955312128,0
1333151900250689538,0
1332667802692558850,0
1332693068781408256,0
1332667118400249857,0
1332742913307054080,0
1332799123532230659,0
1332942872937721858,0
1332736769415057409,0
1332751300208025602,0
1332389905385840648,0
1332073531098755078,0
1332299457690562560,0
1332578108487176192,0
1333474194093436929,0
1332659592787079174,0
1332267821372420096,0
1332421790283538435,0
1332420104706007040,0
1332362028783185922,1
1329108045356556292,0
1330901690598514692,0
1332051044050874369,0
1331693602045652992,0
799603283539218432,0
794192064430882816,0
1331654425031700482,0
1331681395723407361,0
1331913772714352641,0
1331945655514886146,0
1331939667592273926,0
1331936517757997056,0
1331919725987762176,0
1331323435482550272,0
1331719791141326849,0
1326602661345497089,0
1326640399742627845,0
1293955171421245440,0
1331335512376872967,0
1092524710229876736,0
1294179032070868994,0
1093113477265281024,0
1155747223612903429,0
1329376211424972800,0
1294597961394028544,0
1328701574265393153,0
1330805135333871617,0
1330716686501208064,0
1330577773904207872,0
1330818301753225218,0
1330940587642589186,0
1330797782291140608,0
1329111398849376256,0
1328506597681860614,0
1331205134660079619,0
1331389755565756416,0
1331164924622594056,0
1330936243052556290,0
1330946909809356801,0
1330559436725903364,0
1330479223321059330,0
1330456230209392643,0
1329875746307895303,0
1330249212278272007,0
1330106003795439616,0
1328717495285534720,0
1163562027593478149,0
1196344417117966337,0
1327653882739232772,0
1329832731186905089,0
1329912363848519681,0
1329802134980882432,0
1328418320769556481,0
1327329440771305472,0
1327631875561709568,0
665642596560187393,0
797795848532951040,0
1464945491192463360,0
1329823552930000897,0
1329733296230723584,0
1329527348203544589,0
1329395404937498624,0
1329019940435849217,0
1329063320050143232,0
1329246220846592000,0
1328290497740361728,0
1185815146351992832,0
1163485406098313216,0
1185931206631874567,0
1218767992663805952,0
600704974834642945,0
1325712509953773568,0
310869299562692609,0
1325930799309467654,0
1326861310173306880,0
1326265560536145921,0
1326289545550245895,0
1327289081781497857,0
1326101696674717696,0
875989020546912257,0
875989691551674368,0
875983509114036224,0
1325183996498763779,0
876036174304948224,0
1319812135434715136,0
1318519117603852289,0
1317811446655406084,0
1318089529413242900,0
1321551252409516033,1
1328223208248659971,0
1328089044069322759,0
1328284175175196673,0
1328088656071036938,0
1327665047129223170,0
1327665311018078210,0
1327740131571281923,0
1326714590625984513,0
1326875039736672256,0
1327650599186427905,0
1327737442724700166,0
1327737350097604608,0
1326982023328698368,0
1326962212230078479,0
1326967470666735616,0
1326994519133450246,0
1327181925249933312,0
1300771144463720454,0
1118256407546138625,0
1326624209964060673,0
1326534098731458560,0
1325814211776290816,0
1325802271083520000,0
1147316180836900866,0
1124779882792177664,0
1190913611855740929,0
1010950078608093189,0
1025165034488569856,0
1320039890738909190,0
1325373927598780416,0
1326133523657396226,0
1325171977854750720,0
1325464266183503872,0
1326058706136666112,0
1325974289850511365,0
1326466205151072256,0
1289222144161792000,0
1289097054065754112,0
1221225435788455937,0
1253818526906884098,0
1285952476378804226,0
1300629766484172800,0
1242239702087774211,0
1235840657790394369,0
1325150698619736065,0
1325929981562785794,0
454936990048215041,0
1315231720392671242,0
916715752018841603,0
972952362959679488,0
1324717812393410562,0
1063477217181749249,0
1325389851353636864,0
1325400877985918976,0
1139620387665453056,0
1139172121228320769,0
1139207644307230720,0
1313199189845778436,0
1139952821883801601,0
1324384730511388675,1
1324775689992597504,1
1324393265244811269,1
1087366534404681730,0
1304463877044920320,0
1225527767057469447,0
1226603171721687040,0
1323195477697957888,0
1324833076753637378,0
1325019835986825216,0
1317944968871292928,0
1317201332244258820,0
1314757263916240896,0
1301623872802795523,0
1313744793701437441,0
1324987212560293888,0
1325067608815710209,0
1324917099689631744,0
1325099249214910466,0
1325037757396381701,0
1325013329384005632,0
1321412203996680192,1
1322658647516811267,1
1324320230030626817,0
1324415065324425217,0
1324393775095980037,0
1324388531125583877,0
1324384200179503104,0
1324336119799042049,0
1324322995284987905,0
1324508015970656262,0
1324463781481746432,0
1323374633870069761,0
1323385636678733837,0
1201422979479068672,0
1323958110143369216,0
1322970770772054016,0
1322354098319069184,0
1323739177222103043,0
1323642964292390915,0
1323662230559313922,0
1323753742781599744,0
1323880809879789569,0
1321890990941233155,0
1322216305093693446,0
1322201493928398848,0
1319971581058232322,0
1319728862473879553,0
1322881808221036545,0
1322872816614756353,0
1322885604238131202,0
1320415483804475392,0
1079104748995989505,0
1083284394155147264,0
1323424250565414913,0
1320009168854650880,0
1323285633805307907,1
1323283954070360066,1
1323054413553012737,0
1322956375660613634,0
1320700689358741505,0
1322765889750663168,0
1322612539088347137,0
1321913800438796297,0
1322123005162651648,0
1322129507818590209,0
1322280086180159489,0
1322504198118756353,0
1322120082747699202,0
1218608562924138496,0
1227333415701295106,0
1005119610604179457,0
1297373104050708481,0
1322660013052252160,0
1321892581039628289,0
1322649657663754240,0
1322649713427042305,0
1322608725035749379,0
1322635483457986561,0
1322651807873642497,0
1322689280955850752,0
1218480314928041985,0
1133865540483784707,0
1110094959728824320,0
1300438789031186434,0
1280966417844764674,0
1116022205626892289,0
1322566845296234496,0
1322208226520276992,0
1322222130298314755,0
1322427290857492480,0
1322249071650889728,0
1322348228105392134,0
1321542974908620803,0
1319864473549754368,0
1319711565457858562,0
835564420055040000,0
810091446975995906,0
833724549350973443,0
722573974811643904,0
718517947623415808,0
419552141351874560,0
801636461586083840,0
1321759225077530626,0
1321747799466192897,0
1321744458929577984,0
1321737129706299393,0
1321736367580348416,0
1321721019846066176,0
1321681459544006656,0
1320729297703895041,0
1320690761038516224,0
1320732605705314305,0
1213427057306275840,0
1320383548717674497,0
1320411280407232513,0
1320422295983267846,0
1320415459557126144,0
1320398843293372422,0
1320459170001358849,0
1320464498235494400,0
1320480745769570304,0
1320286956027260932,0
1320129662983557120,0
1320519947362144256,0
1320358313142439938,0
1320160983956992000,0
1318349634025213952,0
1317764907069280256,0
1318184022460256256,0
1318374447250890752,0
1318534927072329728,0
1318231637449187339,0
1318342783694999553,0
1319222201581752320,0
1320065451737612288,0
1320060531483529219,0
1320064694074380288,0
1320121416583401476,0
1319210333223948288,0
1319612555963367430,0
1315703493295038472,0
1319357941338824712,0
1318951860460552194,0
1319342553649602561,0
1318515136177516544,0
1310162802842251269,0
1319575273143259137,0
1319614192861794305,0
1314896009655443457,0
1314603247915675649,0
807745880782733312,0
807743026198179840,0
807933295686205440,0
807867047954759680,0
1319169708361396224,0
1319182600813109250,0
1319161591842091009,0
1307853832165249024,0
1313153447257083906,0
1316092822630658048,0
1223938430821859328,0
1318454344535203840,1
1318501165869506560,1
1317834562358120448,1
1317842300395978754,1
1318134094312706049,0
1303345508455387136,0
1288176380086300677,0
1287868785215455235,0
987301803413921793,0
1026477708195315712,0
989793807540609024,0
1026583700245553152,0
1234120569655824387,0
1267534191702482944,0
1164225509812781057,0
1122821623978037249,0
1118812004171636736,0
1108423714801156096,0
1106036182188806144,0
1104520757600751617,0
1102425321931005953,0
1102150816813772800,0
1318112077714776066,0
1318116175855964161,0
1317952380860833793,0
1266706798578470916,0
1278822847201378305,0
1281868791203454976,0
995228007198527488,0
857589805382762498,0
637668149186314241,0
1318092024663273472,0
1248293953440489472,0
1034828934536413185,0
718030237024575488,0
1183456322253213696,0
1258993580691030018,0
1284420615634661376,0
899649555574079489,0
1101867590383747074,0
1219715057657032709,0
1314992367473229824,0
1314986141121216512,0
1161634515657379840,0
1076769578787786752,0
1162096091766165504,0
1048849489522507776,0
1265257342435758081,0
1313116415969329153,0
1033768110430605312,0
1269774841110048770,0
1205835481151352834,0
1315969258929692672,0
1316395317173129216,0
1316490872943509504,0
1316245421816250368,0
1315692164798713856,0
1316517108965158919,0
1316674704833425408,0
233359200699428864,0
1315874157121413120,0
1315357789343150080,0
1315346572247433218,0
1044914221773987840,0
784519166413922304,0
1255525837216059392,0
1068412647740194816,0
1150713162775367680,0
1150825072535494656,0
1258323715634364416,0
1315080461203451905,0
1314324004111618048,0
1309869643792879616,0
1310244307790630914,0
1309622850563829761,0
1242076478847815693,0
1313485849795989504,0
1314229283892666368,0
1314151823951966208,0
1313762993235165185,0
1313404178203660289,0
1313751712432361475,0
1313247843700953088,0
1313365010731671552,0
1313377315930492930,0
1313140664264200193,0
1313538619890638850,0
1312244051035516928,1
1312345113314680833,1
1312332963774947328,1
696017254891315206,0
1243514199805964288,0
300923001879265280,0
769469214591778816,0
1199097502911401990,0
863449461409939456,0
1312048904238661638,0
1312526725151035392,0
1312510783440388096,0
1312468330163314689,0
1312097197354291201,0
1312096553792872448,0
1298688077037215744,0
1309933964342239232,0
1311733030730555395,0
1311680025427664896,0
1311303407794348035,0
1311606654551707649,0
1311840049911271432,0
1311943077259509761,0
1311933607238303745,0
1311687522582396929,0
1311973022044127232,0
1312158831934238720,0
1311900372693385217,0
1310331494007742465,0
1310747613164118018,0
1311403180874440704,0
1311403824163233792,0
1311416524721266688,0
1311436816327815170,0
1310993235263750145,0
1181826458945298432,0
1160147305712050176,0
1181616123613270021,0
1311016850080268288,0
1311033577543479297,0
1311029127944773632,0
1310926188282601472,0
1309155206077308934,0
1309632552634904583,0
1309612941260488704,0
1309621627584471040,0
1309866614536441857,0
1309873719184183298,0
1203782820029747205,0
1270016484392292354,0
1296015584543608832,0
1310579586619629568,0
1309545082182230016,0
1310224305180086273,0
1310221656573579264,0
1310214227492319238,0
1310204384480047104,0
643525101539991552,0
644063979485138944,0
1309839402789552132,0
1309945350346739713,0
1309768674090332160,0
1309616041941753857,0
1309226258010714112,0
1309219770156359685,0
1309574810322829323,0
1309581537575415808,0
1309516298406293504,0
1309439249947791360,0
1309409916994625537,0
1309749105997086720,0
1309568191161606146,0
1299786698906361856,0
1296530401058533376,0
994986056050270208,0
1037070194240311296,0
671600193813508096,0
1308421907461615625,0
1307632324494929925,0
1308497027710554114,0
1308452430846349325,0
1308510401370435586,0
1308250015958089728,0
1308019603373789187,0
1308236358750818305,0
1259615155882807296,0
1243604526537551873,0
1243499346877964294,0
1307468863437705216,0
1307770035432288258,0
1307184601798905856,0
1307184758250590209,0
1307210971920904192,0
1307213588533260289,0
1306583468554489857,0
939227178373435398,0
939947540706942983,0
1287423334158934016,0
1302587676118454272,0
1303955528020762624,0
1066308268413337600,0
1067131967177744384,0
1066319057488617472,0
1066717543686172672,0
1303408981864517641,0
1303208707501764609,0
1303345277315801089,0
901475396310487040,0
1304616482731470849,0
1304770632320770050,0
1305147562182270976,0
1303651794833338368,0
1303249871584079875,0
1305941380917800962,0
1305929392745574408,0
1306188880933269504,0
1260568084903059456,0
1265695259863977986,0
1285645420564230144,0
1238002528727564289,0
727199979157213185,0
1305477373043838976,0
1305341135875907585,0
1305236069433176065,0
1305243623609569280,0
1302578874061066241,0
945104339269545984,0
1303218369626279936,0
940239533471420416,0
940011431751245829,0
1266425170924908546,0
1251344854505922561,0
1252322418003238912,0
1303357607688757250,0
1125411198642663429,0
1156887303488454657,0
1304529019338133505,0
1303753586468425728,0
647863772187459584,0
666420246098526208,0
642991485814620160,0
731516269917278209,0
642976289721184256,0
1210259022496096256,0
1251642024643657733,0
1210636298224128000,0
1299976182474174464,0
1301554593973796870,0
1301152959133343744,0
